Key,Author
6JKR83U3,"Huang, Fu-Jie"
6JKR83U3,"Bottou, Léon"
3MIC4BXW,"LeCun, Y."
3MIC4BXW,"Huang, F.-J."
3MIC4BXW,"Bottou, L."
SSGQSSNP,"LeCun, Yann"
JFB85FMK,"LeCun, Yann"
KX3PAQUR,"LeCun, Yann"
W2DDW3N3,"LeCun, Yann"
W2DDW3N3,"Huang, Fu Jie"
UFPS2A87,"LeCun, Yann"
6ZERUHDE,"LeCun, Yann"
BNIZKXIN,"LeCun, Yann"
BNIZKXIN,"Chopra, Sumit"
BNIZKXIN,"Hadsell, Raia"
BNIZKXIN,"Ranzato, Marc-Aurelio"
BNIZKXIN,"Huang, Fu-Jie"
N8NTTKV6,"LeCun, Yann"
GMW3W2FV,"LeCun, Yann"
P254F465,"LeCun, Yann"
P254F465,"Boser, Bernhard"
P254F465,"Denker, John S."
P254F465,"Henderson, Donnie"
P254F465,"Howard, Richard E."
P254F465,"Hubbard, Wayne"
P254F465,"Jackel, Lawrence D."
8853FZES,"LeCun, Yann"
8853FZES,"Boser, Bernhard"
8853FZES,"Denker, John S."
8853FZES,"Henderson, Donnie"
8853FZES,"Howard, Richard E."
8853FZES,"Hubbard, Wayne"
8853FZES,"Jackel, Lawrence D."
ZSI6BFSC,"LeCun, Yann"
FBEJCM3C,"LeCun, Yann"
FBEJCM3C,"Jackel, Lawrence D."
FBEJCM3C,"Boser, B."
FBEJCM3C,"Denker, J. S."
FBEJCM3C,"Graf, Hans P."
FBEJCM3C,"Guyon, I."
FBEJCM3C,"Henderson, D."
FBEJCM3C,"Howard, R. E."
FBEJCM3C,"Hubbard, W."
Q982TIZH,"LeCun, Y."
Q982TIZH,"Boser, B."
Q982TIZH,"Denker, J. S."
Q982TIZH,"Henderson, D."
Q982TIZH,"Howard, R. E."
Q982TIZH,"Hubbard, W."
Q982TIZH,"Jackel, L. D."
3E3FSA67,"LeCun, Y."
3E3FSA67,"Denker, J. S."
3E3FSA67,"Solla, S. A."
XUB6E5G8,"LeCun, Y."
XUB6E5G8,"Matan, Y."
XUB6E5G8,"Boser, B."
XUB6E5G8,"Denker, J. S."
XUB6E5G8,"Henderson, D."
XUB6E5G8,"Howard, R. E."
XUB6E5G8,"Hubbard, W."
XUB6E5G8,"Jackel, L. D."
XUB6E5G8,"Baird, H. S."
8N9PGQA4,"LeCun, Y."
8N9PGQA4,"Kanter, I."
8N9PGQA4,"Solla, S."
3CQWFAM2,"LeCun, Y."
3CQWFAM2,"Simard, P."
3CQWFAM2,"Pearlmutter, B."
3MKA4MD3,"LeCun, Yann"
3MKA4MD3,"Bengio, Yoshua"
69H5GBN3,"LeCun, Y."
69H5GBN3,"Bottou, L."
69H5GBN3,"Bengio, Y."
69H5GBN3,"Haffner, P."
QKJ94AXF,"LeCun, Y."
QKJ94AXF,"Bottou, L."
QKJ94AXF,"Orr, G. B."
QKJ94AXF,"Müller, K.-R."
Z84VPSGA,"LeCun, Yann"
Q6I4ACUD,"Lee, Kai-Fu"
Q6I4ACUD,"Hon, Hsiao-Wuen"
2QE35DNE,"Lee, T.-W."
2QE35DNE,"Lewicki, M. S."
KJX5WKQS,"Lee, Honglak"
KJX5WKQS,"Ekanadham, Chaitanya"
KJX5WKQS,"Ng, Andrew"
8ZM55I76,"Lee, Kai-Fu"
UVVMZHMS,"Lee, Tai Sing"
KST29HMB,"Lee, Lillian"
VZNR5V5F,"Lee, Lillian"
VZNR5V5F,"Pereira, Fernando"
ZS5Z4DCH,"Lee, Tai-Sing"
ZS5Z4DCH,"Mumford, David"
GZ966NK9,"Lee, John A."
GZ966NK9,"Verleysen, Michel"
W4SRUZVE,"Leitch, G."
W4SRUZVE,"Tanner, J. E."
9WPXQAFI,"Lengellé, Régis"
9WPXQAFI,"Denoeux, Thierry"
WAU5SX97,"Leprieur, H."
WAU5SX97,"Haffner, P."
Q8N2VJ6Q,"Lerdahl, F."
Q8N2VJ6Q,"Jackendoff, R."
NKXW53PU,"Roux, Nicolas Le"
NKXW53PU,"Manzagol, Pierre-Antoine"
NKXW53PU,"Bengio, Yoshua"
22FWDA4M,"Roux, Nicolas Le"
22FWDA4M,"Manzagol, Pierre-Antoine"
22FWDA4M,"Bengio, Yoshua"
RW3CQGJU,"Roux, Nicolas Le"
RW3CQGJU,"Bengio, Yoshua"
RW3CQGJU,"Ducharme, Réjean"
Q7FSZHGN,"Roux, Nicolas Le"
Q7FSZHGN,"Bengio, Yoshua"
TWR3NC42,"Le Roux, Nicolas"
TWR3NC42,"Bengio, Yoshua"
TWR3NC42,"Fitzgibbon, Andrew"
R785UM7G,"Lesk, Michael E."
WIAAVBGQ,"Leung, H. C."
WIAAVBGQ,"Hetherington, I. L."
WIAAVBGQ,"Zue, V. W."
95MEZFHN,"Levenberg, K."
S38UQ3FN,"Levin, E."
HZCWQPEW,"Levin, E."
HZCWQPEW,"Pieraccini, R."
HZCWQPEW,"Bocchieri, E."
IW2FTKMG,"Blackard, Jock A."
KE3JTB89,"Levinson, S. E."
KE3JTB89,"Rabiner, L. R."
KE3JTB89,"Sondhi, M. M."
XNW2I4KM,"Levinson, S. E."
E3NRQ6ZX,"Levner, Ilya"
XP5XVWB4,"Smith, Evan C."
XP5XVWB4,"Lewicki, Michael S."
33RSW75R,"Lewicki, Michael"
33RSW75R,"Sejnowski, Terry"
6H3VBQ4M,"Lewicki, Michael S."
6H3VBQ4M,"Sejnowski, Terrence J."
FAS9KD9S,"II, P. M. Lewis"
FAS9KD9S,"Coates, C. L."
DW9ZGCM4,"L'Heureux, P.-J."
DW9ZGCM4,"Carreau, J."
DW9ZGCM4,"Bengio, Y."
DW9ZGCM4,"Delalleau, O."
DW9ZGCM4,"Yue, S. Y."
ZWXDKAW2,"Li, Ping"
2HFBMENA,"Li, Ming"
2HFBMENA,"Vitányi, Paul"
F2UDSJ9D,"Li, Ming"
F2UDSJ9D,"Vitányi, Paul"
QWKRZXB3,"Li, S. Z."
QWKRZXB3,"Lu, J. W."
QDTHGZJQ,"Li, Hongyu"
QDTHGZJQ,"Chen, Wenbin"
QDTHGZJQ,"Shen, I.-Fan"
SCHA357I,"Li, Chun-Guang"
SCHA357I,"Guo, Jun"
VPGMCA47,"Li, Y."
VPGMCA47,"Schuurmans, D."
BI9BRWHW,"Li, Y."
BI9BRWHW,"Schuurmans, D."
B2CJDG2F,"Li, Jun-Bao"
B2CJDG2F,"Chu, Shu-Chuan"
B2CJDG2F,"Pan, Jeng-Shyang"
94P2GK4J,"Liang, F. M."
FGJIISA6,"Liang, Percy"
FGJIISA6,"Jordan, Michael I."
97Q5GQWD,"Liberman, A. M."
97Q5GQWD,"Cooper, F. S."
97Q5GQWD,"Shankweiler, D. P."
97Q5GQWD,"Studdert-Kennedy, M."
T85XWA8I,"Lin, W.-M."
T85XWA8I,"Prasanna, V. K."
T85XWA8I,"Przytula, K. W."
K8F6HBW7,"Lin, Tsung I."
K8F6HBW7,"Lee, Jack C."
K8F6HBW7,"Ho, Hsiu J."
TSDJWW2R,"Lin, Dekang"
NK7ZZ6IB,"Lin, Dekang"
F8WVV8XF,"Lin, S."
F8WVV8XF,"Kernighan, B. W."
UWKXBA6V,"Lin, T."
UWKXBA6V,"Horne, B. G."
UWKXBA6V,"Tino, P."
UWKXBA6V,"Giles, C. L."
KPKMH4FI,"Lin, T."
KPKMH4FI,"Horne, B. G."
KPKMH4FI,"Tino, P."
KPKMH4FI,"Giles, C. L."
RHCPJADT,"Lin, T."
RHCPJADT,"Horne, B. G."
RHCPJADT,"Tino, P."
RHCPJADT,"Giles, C. L."
43W8JMUT,"Lin, C."
43W8JMUT,"Chang, S.-C."
43W8JMUT,"Lin, K.-J."
4XIQRPP4,"Linde, Y."
4XIQRPP4,"Buzo, A."
4XIQRPP4,"Gray, R. M."
VIHQB5HI,"Lindgren, G."
WWJB6T77,"Linial, Nathan"
WWJB6T77,"Mansour, Yishay"
WWJB6T77,"Nisan, Noam"
4EDNQXNE,"Lingenheil, Martin"
4EDNQXNE,"Denschlag, Robert"
4EDNQXNE,"Mathias, Gerald"
4EDNQXNE,"Tavan, Paul"
378C9TMF,"Linsker, Ralph"
R683CH68,"Linsker, Ralph"
TWN44GF3,"Liporace, L. A."
22M6CFPI,"Lippmann, R. P."
6J7CN9SI,"Lippmann, R. P."
6J7CN9SI,"Gold, B."
JERMXEQG,"Lippmann, R. P."
XH9WEZ3H,"Lister, R."
4M3BSAZH,"Litkowski, K."
7EBGCMA6,"Little, R. J. A."
7EBGCMA6,"Rubin, D. B."
RE8HEUQ3,"Little, R. J. A."
RE8HEUQ3,"Rubin, D. B."
ZKKN25GV,"Little, W. A."
JTK9K73E,"Little, W. A."
JTK9K73E,"Shaw, G. L."
RFAH9VM5,"Little, W. A."
RFAH9VM5,"Shaw, G. L."
ETR9TBFV,"Littlestone, N."
ETR9TBFV,"Warmuth, M. K."
PB3D226G,"Littlestone, N."
PB3D226G,"Warmuth, M."
S4P7NI6T,"Logvinenko, J. S. Liu & R. Chen & T."
AW7N5JRU,"Ljung, L."
AW7N5JRU,"Soderstrom, T."
TMK42C96,"Lyung, L."
TMK42C96,"Söderström, T."
8UC484DI,"Lloyd, Stuart P."
MRGMV33X,"Loader, C. R."
MD6HINA8,"Loftsgaarden, D. O."
MD6HINA8,"Quesenberry, C. P."
M86S6F8Q,"Antle, C. E."
9WVGS35M,"Loh, Wei-Yin"
9WVGS35M,"Shih, Yu-Shan"
C8PBTP9G,"Long, Philip M."
C8PBTP9G,"Servedio, Rocco A."
QVPD7EV2,"Long, Philip M."
QVPD7EV2,"Servedio, Rocco A."
ZJQDRV9E,"Loosli, Gaëlle"
ZJQDRV9E,"Canu, Stéphane"
ZJQDRV9E,"Bottou, Léon"
GKCVU57A,"Lowe, D. G."
THIS5HJH,"Lowe, D. G."
R4RMR5QA,"Lu, Wen-Cong"
R4RMR5QA,"Chen, Nian-Yi"
R4RMR5QA,"Li, Guo-Zheng"
R4RMR5QA,"Yang, Jie"
QUI7RWE8,"Luenberger, D. G."
RMEN7PKQ,"Luenberger, D. G."
BAU7V7CX,"Lyu, Siwei"
9B8RGV8A,"Ma, S.-K."
UV8MJBNU,"Ma, Justin"
UV8MJBNU,"Saul, Lawrence K."
UV8MJBNU,"Savage, Stefan"
UV8MJBNU,"Voelker, Geoffrey M."
5EBISRUV,"Jianzhu Ma, Sheng Wang, Jian Peng"
5EBISRUV,"Xu, Jinbo"
FZJTHS23,"MacKay, D."
FZJTHS23,"Neal, R."
B887ZWH4,"MacKay, David"
IMGUMFVU,"MacKay, David"
A4SAW9TI,"MacKay, D. J. C."
A4SAW9TI,"Miller, K. D."
78P744CZ,"MacKay, D. J. C."
PV4BA47E,"MacKay, David J. C."
B2NGQCDD,"MacKay, D. J. C."
54T2D87D,"MacKay, David J. C."
3RPW3HJ7,"MacKay, D. J. C."
3RPW3HJ7,"McEliece, R. J."
3RPW3HJ7,"press), J.-F. Cheng (in"
BPKH4N86,"MacKay, D. J. C."
VBACNUQ2,"Mackey, M. C."
VBACNUQ2,"Glass, L."
AFV8WKMK,"Maclin, R."
AFV8WKMK,"Shawlik, J. W."
UT9RCTQR,"Maclin, R."
UT9RCTQR,"Shawlik, J. W."
VJQ4KPQF,"MacQueen, James B."
U6WRQKK4,"Mahapatra, S."
U6WRQKK4,"Mahapatra, R. N."
U6WRQKK4,"Chatterji, B. N."
8VQAFGGN,"Mairal, Julien"
8VQAFGGN,"Bach, Francis"
8VQAFGGN,"Ponce, Jean"
8VQAFGGN,"Sapiro, Guillermo"
ERRXRTFZ,"Mairal, Julien"
ERRXRTFZ,"Bach, Francis"
ERRXRTFZ,"Ponce, Jean"
ERRXRTFZ,"Sapiro, Guillermo"
ERRXRTFZ,"Zisserman, Andrew"
433E8WCU,"Mairal, Julien"
433E8WCU,"Bach, Francis"
433E8WCU,"Ponce, Jean"
433E8WCU,"Sapiro, Guillermo"
AN3NXE3I,"Maimon, O."
AN3NXE3I,"Rokach, L."
WTJJVMZZ,"Makram-Ebeid, S."
WTJJVMZZ,"Sirat, J.-A."
WTJJVMZZ,"Viala, J.-R."
FSA4VPCM,"Mallat, S."
FSA4VPCM,"Zhang, Z."
CBP2B955,"Malone, Thomas"
2PE9EGA4,"Malouf, Robert"
2PTA9JQU,"Mandelbrot, B. B."
QNGTA2ME,"Mann, H. B."
QNGTA2ME,"Whitney, D. R."
SP79VWDA,"Manning, Christopher"
SP79VWDA,"Schutze, Hinrich"
JP6SKR3X,"Mäntysalo, Jyri"
JP6SKR3X,"Torkkola, Kari"
JP6SKR3X,"Kohonen, Teuvo"
JFJRPHJZ,"Marcelja, S."
JGSNMHKX,"Marchand, M."
JGSNMHKX,"Golea, M."
JGSNMHKX,"Ruján, P."
ASAMVHT2,"Marcotte, P."
ASAMVHT2,"Savard, G."
RV2P9K5Z,"Marcus, C. M."
RV2P9K5Z,"Waugh, F. R."
RV2P9K5Z,"Westervelt, R. M."
V3HIGURW,"Marcus, C. M."
V3HIGURW,"Waugh, F. R."
V3HIGURW,"Westervelt, R. M."
MQ9EA7HX,"Marinari, E."
MQ9EA7HX,"Parisi, G."
G5DSGD59,"Markov, A. A."
GIJUH7SV,"Markovitz, H. M."
BNTZ7GCQ,"Maron, Oded"
BNTZ7GCQ,"Lozano-Pérez, Tomás"
5R2DA2A2,"Marquardt, D. W."
UEFNRXEG,"Marr, D."
6IRF24VT,"Marr, D."
456GHGM2,"Marr, D."
H458Z959,"Marr, D."
H458Z959,"Poggio, T."
6D5TT45H,"Marr, D."
B4PCVA45,"Yu, Kai"
B4PCVA45,"Zhang, Tong"
B4PCVA45,"Gong, Yihong"
WHVN3T9T,"Yu, Kai"
WHVN3T9T,"Zhang, Tong"
WHVN3T9T,"Gong, Yihong"
BMQPBRPV,"Yu, Kai"
BMQPBRPV,"Zhang, Tong"
PUTE58AG,"Yu, Kai"
PUTE58AG,"Zhang, Tong"
3UI232AJ,"Yu, Dong"
3UI232AJ,"Deng, Li"
RTMD6DFN,"Lin, Yuanqing"
RTMD6DFN,"Tong, Zhang"
RTMD6DFN,"Zhu, Shenghuo"
RTMD6DFN,"Yu, Kai"
E32QFTQG,"Lin, Yuanqing"
E32QFTQG,"Tong, Zhang"
E32QFTQG,"Zhu, Shenghuo"
E32QFTQG,"Yu, Kai"
4KTU9P52,
QXFE6DI2,"Martens, James"
B84FZEPA,"Martens, J."
E6C2PWCG,"Martin, G. L."
E6C2PWCG,"Pittman, J. A."
68BV2QDT,"Al-Mashouq, K. A."
68BV2QDT,"Reed, I. S."
DK6IP7PU,"Mason, L."
DK6IP7PU,Bartlett
DK6IP7PU,"Baxter, J. P."
QB63CZKD,"Mason, L."
QB63CZKD,"Baxter, J."
QB63CZKD,"Bartlett, P."
QB63CZKD,"Frean, M."
55RIITKX,"Matan, O."
55RIITKX,"Burges, C. J. C."
55RIITKX,"LeCun, Y."
55RIITKX,"Denker, J. S."
ASR25CV5,"Matić, N."
ASR25CV5,"Guyon, I."
ASR25CV5,"Bottou, L."
ASR25CV5,"Denker, J."
ASR25CV5,"Vapnik, V."
7PGB2AJJ,"Petersen, K. B."
7PGB2AJJ,"Pedersen, M. S."
4JATZ7KX,"Mattis, D."
3Z3BBVTQ,"Berger, Adam L."
3Z3BBVTQ,"Pietra, Vincent J. Della"
3Z3BBVTQ,"Pietra, Stephen A. Della"
JMC5NPDH,"Mayraz, G."
JMC5NPDH,"Hinton, G. E."
2KVRWWXQ,"Mazaika, P. K."
24KBNAPV,"Mason, L."
24KBNAPV,"Baxter, J."
24KBNAPV,"Bartlett, P. L."
24KBNAPV,"Frean, M."
USPECP2V,"McCallum, A."
USPECP2V,"Nigam, K."
VHS2HPVT,"McCallum, Andrew"
VHS2HPVT,"Pal, Chris"
VHS2HPVT,"Druck, Gregory"
VHS2HPVT,"Wang, Xuerui"
SZ8V9QS5,"McClelland, James L."
SZ8V9QS5,"Rumelhart, David E."
GJZRQ6RR,"McClelland, James L."
GJZRQ6RR,"Rumelhart, David E."
GJZRQ6RR,"Group, the PDP Research"
XTX32V46,"McClelland, J. L."
XTX32V46,"Elman, J. L."
D5EXUES2,"McClelland, J. L."
D5EXUES2,"Rumelhart, D. E."
UBU5MHSD,"McCulloch, W. S."
UBU5MHSD,"Pitts, W."
FV92H3KU,"McDermott, E."
FV92H3KU,"Katagiri, S."
DR4D2N2Q,"McDermott, E."
DR4D2N2Q,"Katagiri, S."
D3PPVUB9,"McEliece, R. J."
D3PPVUB9,"Posner, E. C."
D3PPVUB9,"Rodemich, E. R."
D3PPVUB9,"Venkatesh, S. S."
8HCGFQXI,"McInerny, J. M."
8HCGFQXI,"Haines, K. G."
8HCGFQXI,"Biafore, S."
8HCGFQXI,"Hecht-Nielsen, R."
N9G4BZ93,"McLachlan, G. J."
N9G4BZ93,"Peel, D."
U52DRJ62,"McLachlan, G. J."
U52DRJ62,"Basford, K. E."
4SNK9XC7,"Mclachlan, Geoffrey J."
NGC85443,"McLoone, S."
NGC85443,"Irwin, G. W."
35UFUXBE,"Mead, C."
6F8MRTWH,"Meila, M."
6F8MRTWH,"Jordan, M. I."
54TFVE46,"Mel, Bartlett W."
54TFVE46,"Koch, Christof"
AI6MXPUN,"Melville, P."
AI6MXPUN,"Mooney, R. J."
AI6MXPUN,"Nagarajan, R."
HPFK68SK,"Memisevic, Roland"
HPFK68SK,"Hinton, Geoffrey E."
6T8WNGV5,"Memisevic, Roland"
6T8WNGV5,"Hinton, Geoffrey E."
Z3FWHXWI,"Memisevic, Roland"
Z3FWHXWI,"Hinton, Geoffrey E."
3E98PTA2,"Memisevic, Roland"
N4D9WVRM,"Mendelson, E."
77M96S54,"Menke, Joshua E."
77M96S54,"Martinez, Tony R."
Q3GFVA4N,"Menke, Joshua E."
Q3GFVA4N,"Reese, C. Shane"
Q3GFVA4N,"Martinez, Tony"
SA6DXA8F,"Merkel, Magnus"
SA6DXA8F,"Nilsson, Bernt"
SA6DXA8F,"Ahrenberg, Lars"
68786MJR,"Merkel, Magnus"
68786MJR,"Andersson, Mikael"
6TR5H75M,"Merlo, E."
6TR5H75M,"Mori, R. De"
6TR5H75M,"Mercier, G."
6TR5H75M,"Palakal, M."
WMH6G433,"Merzenich, M."
6DJJ8NB3,"Metropolis, N."
6DJJ8NB3,"Rosenbluth, A. W."
6DJJ8NB3,"Rosenbluth, M. N."
6DJJ8NB3,"Teller, A. H."
6DJJ8NB3,"Teller, E."
9WSS9V8P,"Mézard, M."
9WSS9V8P,"Parisi, G."
KXWJGMSB,"Mézard, M."
KXWJGMSB,"Parisi, G."
VRM59DV9,"Mézard, M."
VRM59DV9,"Parisi, G."
VRM59DV9,"Virasoro, M. A."
PU34BEBX,"Mézard, M."
PU34BEBX,"Parisi, G."
S968VUPJ,"Mézard, M."
S968VUPJ,"Nadal, J.-P."
I2UVZ3ZR,"Micchelli, C. A."
X6F9KTFS,"Micchelli, Charles A."
X6F9KTFS,"Pontil, Massimiliano"
FUPT2CFF,"Mihalcea, Rada"
3ASUQFB8,"Miikkulainen, R."
3ASUQFB8,"Dyer, M. G."
UWIHP7VP,"Miller, M. M."
UWIHP7VP,"Sachs, M. B."
GRVEJIKJ,"Miller, Erik G."
F33UWX49,"Miller, Erik"
2JKJ9K6M,"Miller, G. F."
2JKJ9K6M,"Todd, P. M."
2JKJ9K6M,"Hegde, S. U."
E2VQ4EPF,"Miller, David"
E2VQ4EPF,"Rose, Kenneth"
NJNFN9J9,"Miller, C. B."
NJNFN9J9,"Giles, C. L."
6ZT9IK3H,"Minc, H."
EMCRWCDH,"Minka, Thomas"
AA2TDP2T,"Minsky, M. L."
2HU8FC4X,"Minsky, M. L."
2HU8FC4X,"Papert, S. A."
5PR5ZZ79,"Misra, Manavendra"
3RDXK6SX,"Missura, Olana"
3RDXK6SX,"Gärtner, Thomas"
7ZU6FR56,"Missura, Olana"
7ZU6FR56,"Gärtner, Thomas"
PWFQHS5F,"Mitchison, G. J."
PWFQHS5F,"Durbin, R. M."
Z78IG53P,"Bauer, Eric"
Z78IG53P,"Kohavi, Ron"
WR7XAV8P,"Breiman, Leo"
MSGPXJUI,"Dietterich, Thomas G."
UGTGQ7KX,"Schapire, Robert E."
2IGB96G5,"Bengio, Y."
2IGB96G5,"Schuurmans, D."
UM5UP6AP,"Mnih, Andriy"
UM5UP6AP,"Hinton, Geoffrey E."
X5XEJRFV,"Mnih, Andriy"
X5XEJRFV,"Hinton, Geoffrey E."
7446UVWR,"Mnih, Andriy"
7446UVWR,"Hinton, Geoffrey E."
ZH2BX5VH,"Mnih, Andriy"
ZH2BX5VH,"Hinton, Geoffrey E."
BHRR99A8,"Mitchell, Tom M."
Z6I5UKM9,"Mohri, M."
Z6I5UKM9,"Pereira, F. C. N."
Z6I5UKM9,"Riley, M. D."
AQBRJAVA,"Mohri, M."
QBG2UDKX,"Molina, A."
QBG2UDKX,"Pla, F."
QBG2UDKX,"Segarra, E."
QBG2UDKX,"Moreno, L."
7B6P5FJU,"Moller, M."
W6BW9637,"Moller, M."
T6DCTEWK,"Momma, M."
T6DCTEWK,"Bennett, K. P."
FT9333BG,"Montana, D. J."
FT9333BG,"Davis, L."
S6W9SG4M,"Moody, J."
S6W9SG4M,"Darken, C."
66JIKWZ2,"Moody, J."
66JIKWZ2,"Darken, C."
S9BEAZQW,"Moody, J. E."
38QVXWNU,"Moody, J."
38QVXWNU,"Utans, J."
85GPI4BH,"Moody, J."
85GPI4BH,"Levin, U."
85GPI4BH,"Rehfuss, S."
DSWX2DVB,"Moody, J."
6T4PTP8Z,"Moody, J."
VNQP2R29,"Moore, B."
GUGRZCTZ,"Moosmann, Frank"
GUGRZCTZ,"Triggs, Bill"
GUGRZCTZ,"Jurie, Frederic"
B57TJDAI,"Shan, Honghao"
B57TJDAI,"Zhang, Lingyun"
B57TJDAI,"Cottrell, Garrison W."
ETTFJ4GZ,"More, Jorge"
ETTFJ4GZ,"Wu, Zhijun"
HMCQPJMT,"Morgan, N."
HMCQPJMT,"Bourlard, H."
Q7F6CPSF,"Morgan, N."
Q7F6CPSF,"Bourlard, H."
SRQIFZEC,"Cohen, M."
SRQIFZEC,"Franco, H."
SRQIFZEC,"Morgan, N."
SRQIFZEC,"Rumelhart, D."
SRQIFZEC,"Abrash, V."
SKZKHFD3,"Morgan, N."
SKZKHFD3,"Konig, Y."
SKZKHFD3,"Wu, S. L."
SKZKHFD3,"Bourlard, H."
Q9RFJZAH,"Morin, Frédéric"
Q9RFJZAH,"Bengio, Yoshua"
SM42V6FG,"Morin, Frédéric"
SM42V6FG,"Bengio, Yoshua"
3I82C3HE,"Moser, Jeff"
M839V457,"Mosesova, S. A."
M839V457,"Chipman, H. A."
M839V457,"MacKay, R. J."
M839V457,"Steiner, S. H."
W7R7QAMA,"Moses, Y."
W7R7QAMA,"Ullman, S."
W7R7QAMA,"Edelman, S."
ZPFIIX3E,"Movellan, Javier R."
ZPFIIX3E,"Mineiro, Paul"
ZPFIIX3E,"Williams, R. J."
G8HHH69R,"Movellan, Javier R."
G8HHH69R,"McClelland, James L."
3FN75JZX,"Mozer, M. C."
3FN75JZX,"Smolensky, P."
A7MJXBZJ,"Mozer, M. C."
C6ZTIDJP,"Mozer, M. C."
C6ZTIDJP,"Smolensky, P."
R2DF5BJX,"Mozer, M. C."
R2DF5BJX,"Wolniewicz, R."
R2DF5BJX,"Grimes, D. B."
R2DF5BJX,"Johnson, E."
R2DF5BJX,"Kaushansky, H."
F2BNN6P4,"Mozer, M. C."
PCMTKTDW,"Mozer, M. C."
IR4QK9CG,"Dongarra, Jack"
IR4QK9CG,"Walker, David"
IR4QK9CG,The Message Passing Interface Forum
476B7E9J,"Friedman, J. H."
476B7E9J,"Grosse, E."
476B7E9J,"Suetzle, W."
KFRI8MRI,"Munro, P."
Z8C3ENQR,"Murray, Iain"
Z8C3ENQR,"Ghahramani, Zoubin"
STX37T2V,"Murray, Iain"
STX37T2V,"Salakhutdinov, Ruslan"
D229STKE,"Murray, Iain"
D229STKE,"Salakhutdinov, Ruslan"
DVBHARR5,"Murveit, H."
DVBHARR5,"Butzberger, J."
DVBHARR5,"Digilakis, V."
DVBHARR5,"Weintraub, M."
TG9N3VTV,"Muselli, M."
HGPMG9IV,"Mutch, Jim"
HGPMG9IV,"Lowe, David G."
IXIIISG2,"Myles, J."
IXIIISG2,"Hand, D."
4WZPTIZ3,"Nadal, J.-P."
4WZPTIZ3,"Toulouse, J.-P. Changeux G."
4WZPTIZ3,"Dehaene, S."
7RT7QD44,"Nadaraya, E. A."
NKKGKGVZ,"Nadaraya, E. A."
6XWGR9S5,"Nà¤¥à¤¤à¤das, Arthur"
ASPQAX3I,"Nà¤¥à¤¤à¤das, Arthur"
2JFF2AMK,"Nadas, A."
2JFF2AMK,"Nahamoo, D."
2JFF2AMK,"Picheny, M. A."
3I6E88ET,"Nadeau, Claude"
3I6E88ET,"Bengio, Yoshua"
KUBJ35PP,"Nadeau, Claude"
KUBJ35PP,"Bengio, Yoshua"
R7EHDJKC,"Nadeau, Claude"
R7EHDJKC,"Bengio, Yoshua"
MTCU2B2C,"Bonneville, M."
MTCU2B2C,"Meunier, J."
MTCU2B2C,"Bengio, Y."
MTCU2B2C,"Soucy, J. P."
2JMJ6SEA,"Nadeau, Claude"
2JMJ6SEA,"Bengio, Yoshua"
VM8DSI5G,"Nadler, Walter"
VM8DSI5G,"Hansmann, Ulrich H. E."
QMMJI9M4,"Nag, R."
QMMJI9M4,"Wong, K. H."
QMMJI9M4,"Fallside, F."
8NVXBJIF,"Nahm, E."
5XV979ZZ,"Nair, Vinod"
5XV979ZZ,"Hinton, Geoffrey E."
IQUNH8D5,"Nair, V."
IQUNH8D5,"Hinton, G. E."
V6IUW48R,"Naka, K. I."
V6IUW48R,"Rushton, W. A. H."
ESQDDIFM,"Naka, K. I."
ESQDDIFM,"Rushton, W. A. H."
4S3NF8TU,"Nakagawa, Tetsuji"
4S3NF8TU,"Kudoh, Taku"
4S3NF8TU,"Matsumoto, Yuji"
I5WVB3J5,"Nadaraya, E. A."
X7XRW2HS,"Narendra, K."
X7XRW2HS,"Thathachar, M. A. L."
T8TD4P5K,"Narendra, K. S."
T8TD4P5K,"Thathachar, M. A. L."
P488XAUW,"Nasrabadi, N. M."
P488XAUW,"King, R. A."
AD8JBIPB,"Nasrabadi, N. M."
AD8JBIPB,"Feng, Y."
259WCNXR,"Nass, M. M."
259WCNXR,"Cooper, L. N."
PQFXS7MB,"Naylor, J."
PQFXS7MB,"Li, K. P."
7JTDEECR,"Baldi, P."
7JTDEECR,"Chauvin, Y."
WD57UBT6,"Geman, S."
WD57UBT6,"Bienenstock, E."
WD57UBT6,"Doursat, R."
27TTDJPH,"Poggio, Tomaso"
27TTDJPH,"Girosi, Frederico"
4BKFT5AR,"Neal, Radford M."
5XM5M5KD,"Neal, Radford M."
6957XCTE,"Neal, Radford M."
IARRD97P,"Neal, Radford M."
T4CER259,"Neal, Radford M."
GRITMKNV,"Neal, Radford M."
U3SZPM4D,"Neal, Radford M."
X96GZXCI,"Neal, Radford M."
GG5Z9F9U,"Neal, Radford M."
9NTT6A6N,"Neal, Radford M."
EP3JGQGV,"Needleman, S. B."
EP3JGQGV,"Wunsch, C. D."
8RXJG6VX,"Nelson, Charles A"
SRXK39EK,"Newey, W."
SRXK39EK,"West, K."
DDEUCTZK,"Ney, Hermann"
DDEUCTZK,"Kneser, Reinhard"
5ETVIK3J,"Ney, H."
5ETVIK3J,"Mergel, D."
5ETVIK3J,"Noll, A."
5ETVIK3J,"Paesler, A."
6PQNZ4ED,"Ng, Hwee Tou"
6PQNZ4ED,"Lee, Hian Beng"
Z4SQ7EKI,"Ng, Hwee Tou"
62X59ZWF,"Ng, Andrew Y."
